CustomerID,RecencyDays,Frequency,Monetary
17218,4,18,4192.68
17219,31,2,259.13
17220,24,21,4481.75
17221,7,5,978.52
17222,65,6,1605.01
17223,310,3,873.53
17224,501,1,100.86
17225,581,1,131.15
17226,308,3,900.12
17227,18,12,2022.03
17228,15,13,3177.24
17229,96,2,318.76
17230,264,23,9924.95
17231,12,35,7197.04
17232,2,2,421.52
17233,35,3,560.86
17234,182,1,149.89
17235,25,8,1904.88
17236,12,12,1929.26
17237,11,4,1002.08
17238,2,32,7783.1
17239,312,6,1189.45
17240,596,1,130.6
17241,385,12,2744.14
17242,108,5,2889.28
17243,1,80,20889.86
17244,53,5,1826.04
17245,204,2,371.63
17246,546,2,38.92
17247,15,1,282.19
17248,120,2,546.16
17249,428,1,68.03
17250,3,2,384.52
17251,362,4,812.43
17252,116,2,353.86
17253,18,1,178.26
17254,4,3,470.73
17255,40,4,799.13
17256,107,5,498.93
17257,436,2,192.73
17258,396,2,417.3
17259,148,6,1889.34
17260,411,1,120.95
17261,509,1,230.44
17262,52,11,2757.62
17263,208,1,63.44
17264,424,1,279.59
17265,138,2,562.9
17266,2,5,517.73
17267,127,2,317.62
17268,107,11,1733.89
17269,385,1,537.46
17270,469,2,604.4
17271,736,1,210.39
17272,42,5,2148.63
17273,424,1,141.12
17274,35,2,577.38
17275,383,1,114.52
17276,399,2,508.39
17277,227,2,1065.35
17278,241,2,271.24
17279,57,1,187.83
17280,438,1,118.86
17281,374,6,797.85
17282,130,5,2339.66
17283,378,1,188.46
17284,60,11,2793.16
17285,628,2,428.34
17286,21,3,395.48
17287,26,23,4111.96
17288,9,11,2499.98
17289,31,11,2079.39
17290,3,8,1501.44
17291,308,1,550.8
17292,472,2,271.75
17293,8,17,3774.23
17294,669,2,467.79
17295,28,3,556.95
17296,730,1,338.13
17297,17,1,131.78
17298,101,6,957.56
17299,11,6,1016.08
17300,390,2,393.64
17301,21,2,330.43
17302,14,6,1135.63
17303,361,1,250.04
17304,534,1,111.5
17305,648,1,2135.46
17306,10,23,9782.35
17307,365,15,3999.89
17308,393,2,4511.76
17309,95,3,330.59
17310,387,2,1025.1
17311,78,7,3566.56
17312,138,3,644.3
17313,17,2,2328.84
17314,24,22,4904.43
17315,0,49,9650.6
17316,420,1,124.45
17317,46,5,2600.34
17318,725,1,164.28
17319,669,1,29.1
17320,100,6,2895.77
17321,8,6,1741.18
17322,376,7,922.59
17323,15,14,1565.59
17324,17,13,2301.87
17325,280,3,609.57
17326,408,2,321.95
17327,409,2,152.35
17328,673,1,104.7
17329,14,5,1004.43
17330,22,4,423.8
17331,123,1,175.2
17332,528,5,838.27
17333,85,1,494.25
17334,301,4,635.15
17335,383,2,508.0
17336,472,1,81.12
17337,151,7,2027.87
17338,17,20,12142.57
17339,94,4,362.36
17340,9,30,22404.82
17341,156,5,1889.83
17342,374,7,1227.54
17343,355,6,1259.94
17344,46,3,468.11
17345,15,12,1604.68
17346,3,27,5323.0
17347,86,1,228.96
17348,14,9,2476.41
17349,179,5,852.25
17350,8,8,1906.04
17351,36,12,1988.23
17352,696,1,36.25
17353,129,7,3242.0
17354,50,4,3143.46
17355,386,1,285.11
17356,311,5,946.47
17357,24,2,388.14
17358,303,5,866.05
17359,11,2,284.46
17360,17,7,1231.38
17361,49,5,880.64
17362,239,8,1024.04
17363,395,3,940.86
17364,0,31,12070.42
17365,12,16,8224.98
17366,392,3,1096.24
17367,238,1,168.4
17368,23,16,2826.14
17369,455,1,979.2
17370,72,4,446.18
17371,17,6,662.55
17372,40,31,4377.56
17373,40,7,1167.5
17374,218,4,727.11
17375,190,5,660.55
17376,70,4,453.64
17377,23,91,18319.41
17378,374,2,10.95
17379,11,1,404.66
17380,434,4,645.0
17381,8,39,40002.37
17382,65,8,902.28
17383,4,2,309.99
17384,19,3,507.55
17385,14,1,261.11
17386,7,7,2812.77
17387,19,2,784.11
17388,77,11,2691.57
17389,0,77,57224.68
17390,420,1,149.3
17391,163,2,508.8
17392,306,3,626.56
17393,410,2,381.15
17394,219,1,203.87
17395,508,1,97.5
17396,39,16,8807.1
17397,22,3,1233.18
17398,114,3,653.38
17399,540,1,0.0
17400,126,8,4677.05
17401,541,1,114.85
17402,4,26,5096.18
17403,36,2,400.57
17404,4,28,47781.12
17405,1,5,1031.41
17406,330,18,4905.05
17407,411,1,552.9
17408,163,4,316.09
17409,184,10,7793.51
17410,16,5,1214.72
17411,12,9,1425.38
17412,2,19,4417.52
17413,404,2,560.14
17414,43,6,2249.52
17415,79,1,507.84
17416,29,25,17298.45
17417,548,1,164.18
17418,42,3,670.06
17419,11,20,6500.52
17420,50,8,1084.43
17421,386,3,1059.41
17422,16,20,3594.76
17423,45,5,1118.95
17424,428,1,0.0
17425,19,2,759.17
17426,4,17,8077.77
17427,71,1,100.8
17428,0,51,31819.76
17429,120,7,1357.46
17430,32,4,735.17
17431,313,1,403.3
17432,18,9,1751.39
17433,88,2,569.96
17434,2,9,2373.82
17435,411,1,331.35
17436,1,7,534.06
17437,529,1,373.17
17438,247,6,1422.77
17439,655,1,325.74
17440,147,6,323.58
17441,732,1,293.35
17442,29,23,4620.3
17443,219,1,534.24
17444,147,3,2940.04
17445,630,1,0.0
17446,176,2,120.9
17447,40,2,541.53
17448,144,54,14556.97
17449,2,14,4951.15
17450,8,61,246973.09
17451,1,10,1721.4
17452,603,1,0.0
17453,17,2,486.72
17454,192,11,1547.94
17455,203,1,131.7
17456,365,2,1225.42
17457,126,18,5984.81
17458,15,2,529.58
17459,43,2,657.3
17460,78,21,2228.27
17461,22,3,757.46
17462,51,3,675.69
17463,16,9,2557.91
17464,158,4,1000.94
17465,425,9,2542.79
17466,10,2,763.28
17467,395,1,102.6
17468,10,3,194.8
17469,16,22,5051.25
17470,44,11,2804.87
17471,474,1,321.65
17472,191,4,935.1
17473,401,3,607.0
17474,599,1,1047.0
17475,79,1,194.37
17476,393,4,489.86
17477,612,5,1144.3
17478,408,2,1272.8
17479,632,1,389.26
17480,73,3,902.03
17481,3,5,1255.59
17482,487,2,778.19
17483,65,4,591.73
17484,576,2,209.57
17485,738,1,0.0
17486,261,1,396.87
17487,728,1,160.55
17488,641,1,336.5
17489,58,2,376.64
17490,0,13,2750.5
17491,1,18,5981.07
17492,248,3,1122.42
17493,385,1,100.91
17494,501,1,54.7
17495,7,4,806.72
17496,358,5,1412.89
17497,390,2,287.25
17498,75,1,272.22
17499,289,3,1341.39
17500,17,3,1138.0
17501,220,2,288.6
17502,9,4,689.1
17503,2,2,558.96
17504,206,19,9565.12
17505,161,5,2435.48
17506,70,2,302.2
17507,261,2,605.58
17508,280,9,4579.23
17509,57,11,6115.14
17510,24,2,514.56
17511,2,85,175603.55
17512,28,20,5467.82
17513,72,3,1158.8
17514,128,2,542.83
17515,31,9,1617.46
17516,15,6,957.55
17517,308,1,153.94
17518,425,2,329.42
17519,17,17,5109.47
17520,53,1,546.81
17521,24,6,1278.06
17522,1,5,1070.71
17523,11,4,652.74
17524,361,4,539.14
17525,359,3,1161.9
17526,1,16,4166.04
17527,53,6,939.37
17528,1,11,3628.5
17529,610,2,1240.25
17530,1,13,3141.51
17531,120,9,1266.82
17532,385,1,65.34
17533,434,1,34.8
17534,53,5,1668.83
17535,280,1,164.4
17536,177,3,364.83
17537,29,2,897.62
17538,25,1,98.42
17539,617,7,1226.57
17540,8,7,1590.6
17541,509,1,124.46
17542,269,3,341.7
17543,549,1,120.05
17544,390,3,960.69
17545,43,6,1448.54
17546,546,1,0.0
17547,372,4,727.85
17548,217,6,731.26
17549,23,2,148.86
17550,197,10,2547.64
17551,359,1,306.84
17552,42,16,3085.29
17553,129,4,3757.6
17554,1,5,1952.45
17555,19,5,1057.74
17556,205,2,300.67
17557,14,4,575.46
17558,393,1,259.17
17559,512,1,167.62
17560,94,8,1895.8
17561,19,4,722.34
17562,14,8,1122.38
17563,578,5,392.38
17564,24,3,454.01
17565,586,1,131.83
17566,8,2,901.21
17567,7,11,5356.03
17568,633,1,382.79
17569,332,1,344.14
17570,381,2,100.0
17571,50,5,1703.75
17572,71,10,723.01
17573,29,4,380.6
17574,242,1,185.65
17575,667,1,171.7
17576,8,45,9056.81
17577,645,2,348.75
17578,190,10,1047.33
17579,4,5,753.28
17580,252,5,545.27
17581,0,53,18757.75
17582,236,6,1450.7
17583,560,1,135.95
17584,7,7,5309.42
17585,109,7,2093.3
17586,619,1,167.4
17587,628,1,181.66
17588,100,9,2939.55
17589,60,21,14049.87
17590,2,3,1479.22
17591,73,9,2776.67
17592,738,2,148.3
17593,3,15,8095.8
17594,85,4,2497.88
17595,12,2,388.79
17596,23,14,4920.67
17597,213,7,3484.09
17598,381,1,409.98
17599,464,3,52.05
17600,17,1,161.67
17601,239,2,421.48
17602,2,18,7451.13
17603,50,11,1793.48
17604,217,6,945.93
17605,590,1,160.75
17606,737,1,87.3
17607,376,1,333.81
17608,33,4,498.53
17609,40,14,1894.34
17610,540,8,1529.49
17611,3,35,8371.98
17612,53,32,5394.86
17613,22,17,4559.15
17614,57,1,390.07
17615,130,7,733.2
17616,173,4,1060.8
17617,558,2,395.33
17618,5,13,4073.24
17619,312,1,218.52
17620,59,1,81.44
17621,21,8,3175.12
17622,596,3,1130.21
17623,32,7,2383.67
17624,14,4,1568.63
17625,18,8,6067.8
17626,602,1,254.0
17627,478,2,296.36
17628,81,1,75.75
17629,5,11,2455.52
17630,169,2,503.6
17631,1,7,998.49
17632,717,2,0.0
17633,31,9,2057.39
17634,36,9,2361.97
17635,424,4,1265.58
17636,8,2,285.56
17637,31,2,547.06
17638,647,2,842.4
17639,276,6,615.17
17640,86,8,3168.94
17641,738,1,0.0
17642,119,5,1824.49
17643,373,2,541.25
17644,1,28,6028.6
17645,728,1,0.0
17646,219,16,4149.79
17647,65,3,331.66
17648,60,6,2216.37
17649,134,5,1578.89
17650,21,1,166.08
17651,11,22,5703.52
17652,25,18,4867.72
17653,29,5,1207.56
17654,277,1,117.55
17655,10,10,3652.48
17656,73,5,1674.69
17657,430,1,126.0
17658,10,3,595.42
17659,3,17,3834.79
17660,141,2,359.47
17661,641,1,0.0
17662,661,2,412.92
17663,25,23,5175.83
17664,18,4,1166.23
17665,493,1,563.1
17666,3,5,2047.8
17667,66,12,3950.7
17668,1,2,347.75
17669,42,10,6142.35
17670,227,1,205.7
17671,15,7,2403.34
17672,43,9,5778.63
17673,1,15,4233.58
17674,74,2,851.7
17675,1,90,38259.6
17676,4,13,2765.84
17677,1,91,36692.91
17678,263,3,599.76
17679,52,11,3577.61
17680,23,4,497.45
17681,597,6,731.2
17682,10,12,4456.78
17683,385,3,819.01
17684,43,1,239.41
17685,16,14,5943.17
17686,7,9,8296.81
17687,420,1,432.68
17688,374,2,304.2
17689,388,2,317.08
17690,30,21,7448.1
17691,358,5,780.05
17692,127,14,2975.8
17693,136,3,200.47
17694,141,3,1695.97
17695,131,6,1746.04
17696,38,48,7679.59
17697,236,1,338.95
17698,260,1,154.95
17699,476,2,442.0
17700,16,17,6679.97
17701,252,1,417.95
17702,30,9,3144.04
17703,35,4,1094.84
17704,168,2,885.19
17705,3,12,2083.9
17706,4,43,20749.98
17707,185,9,609.3
17708,187,4,887.93
17709,169,5,671.01
17710,423,1,293.5
17711,10,2,385.1
17712,44,1,522.91
17713,382,4,1198.09
17714,320,9,1410.18
17715,200,2,489.6
17716,22,27,15956.97
17717,421,1,376.92
17718,232,3,439.18
17719,37,18,5396.04
17720,26,12,2768.91
17721,659,1,307.21
17722,96,7,4430.36
17723,127,7,3378.4
17724,57,4,1033.0
17725,16,14,3439.08
17726,395,8,1092.06
17727,9,2,1060.25
17728,3,8,4238.76
17729,596,1,438.65
17730,3,23,7773.8
17731,79,7,1708.99
17732,372,10,2470.39
17733,38,2,692.19
17734,53,6,1442.32
17735,2,29,17244.93
17736,9,4,377.44
17737,9,2,168.24
17738,19,15,4183.56
17739,11,20,7730.59
17740,389,6,426.9
17741,406,2,101.1
17742,113,11,2098.48
17743,442,2,229.2
17744,3,8,2649.14
17745,477,2,600.34
17746,234,7,904.18
17747,100,2,71.4
17748,527,1,358.15
17749,178,3,1026.18
17750,5,9,1797.57
17751,421,1,157.86
17752,359,1,80.64
17753,464,5,390.56
17754,0,16,4577.53
17755,424,1,0.0
17756,375,3,733.7
17757,1,60,9422.45
17758,19,12,5012.53
17759,17,5,1276.91
17760,21,7,918.93
17761,32,1,712.78
17762,456,1,129.75
17763,263,5,86.15
17764,50,5,1623.64
17765,158,4,530.8
17766,381,2,299.61
17767,15,2,413.05
17768,8,8,3509.51
17769,12,21,7103.08
17770,198,5,1143.27
17771,56,4,387.41
17772,10,3,384.77
17773,514,2,585.27
17774,96,13,3328.05
17775,254,1,56.4
17776,386,3,338.56
17777,24,3,665.86
17778,661,1,197.7
17779,21,5,658.57
17780,667,3,352.91
17781,159,2,188.02
17782,382,2,679.02
17783,72,3,379.91
17784,550,1,112.86
17785,53,3,403.38
17786,85,2,278.74
17787,152,4,2601.47
17788,73,2,1117.9
17789,281,2,397.15
17790,26,20,2783.61
17791,29,1,106.1
17792,467,2,370.05
17793,25,1,323.04
17794,686,2,147.3
17795,179,2,350.39
17796,40,7,1361.99
17797,22,8,1985.87
17798,581,1,183.09
17799,22,23,6341.89
17800,37,9,1199.01
17801,451,4,798.33
17802,82,16,5053.12
17803,392,1,184.66
17804,376,4,385.23
17805,73,2,927.03
17806,11,1,546.04
17807,395,3,437.87
17808,548,4,262.64
17809,16,24,11337.39
17810,668,3,374.81
17811,4,60,9609.8
17812,12,7,1165.89
17813,14,7,1770.88
17814,375,2,1617.32
17815,393,1,591.96
17816,36,6,112.32
17817,4,7,807.85
17818,737,1,130.18
17819,71,13,6612.52
17820,191,3,183.56
17821,406,1,334.62
17822,420,5,2188.5
17823,421,2,494.25
17824,51,1,298.4
17825,598,4,731.96
17826,374,1,134.59
17827,5,7,2388.05
17828,8,9,1820.09
17829,298,6,4756.74
17830,1,3,398.7
17831,33,1,35.4
17832,49,1,155.37
17833,723,1,342.36
17834,414,2,730.47
17835,2,3,350.64
17836,47,1,110.21
17837,42,10,1593.38
17838,26,15,6722.9
17839,42,1,338.8
17840,443,1,185.72
17841,1,289,70884.07
17842,602,1,430.69
17843,303,2,326.23
17844,106,1,51.56
17845,555,4,598.19
17846,85,1,2033.1
17847,515,2,129.69
17848,81,31,3650.9
17849,218,8,1063.76
17850,302,159,56600.08
17851,422,6,1563.34
17852,11,5,663.21
17853,407,3,1608.19
17854,185,6,1071.45
17855,372,1,417.94
17856,1,6,1418.03
17857,3,26,28682.24
17858,5,32,12797.65
17859,304,1,148.21
17860,368,4,1015.54
17861,3,22,5127.69
17862,323,4,1279.09
17863,59,12,5745.2
17864,12,5,924.32
17865,30,62,26374.39
17866,142,4,1134.95
17867,30,20,1621.28
17868,386,1,234.65
17869,107,7,1036.16
17870,2,14,3108.15
17871,204,5,1118.99
17872,381,1,235.87
17873,80,20,6515.88
17874,185,7,683.46
17875,688,1,167.1
17876,399,3,3424.02
17877,170,1,237.61
17878,43,3,1412.33
17879,173,1,178.52
17880,364,3,824.92
17881,304,1,133.35
17882,379,2,313.46
17883,3,8,995.85
17884,3,23,3072.89
17885,12,1,190.19
17886,31,7,1608.38
17887,129,1,111.35
17888,18,31,1820.44
17889,212,7,774.87
17890,322,2,602.09
17891,162,1,203.86
17892,56,3,244.1
17893,225,1,112.25
17894,71,20,2453.38
17895,44,1,98.0
17896,23,1,256.32
17897,172,10,2585.0
17898,85,4,299.18
17899,159,1,155.8
17900,164,4,112.2
17901,29,3,260.08
17902,546,1,216.4
17903,394,1,381.09
17904,21,2,191.67
17905,71,14,2383.52
17906,247,1,72.9
17907,640,1,291.76
17908,373,7,1411.54
17909,737,1,132.55
17910,726,1,261.7
17911,9,1,366.23
17912,310,7,375.5
17913,58,14,3479.64
17914,3,1,336.43
17915,551,1,242.13
17916,628,2,43.87
17917,45,3,341.28
17918,500,3,396.39
17919,88,2,1840.32
17920,4,56,24516.46
17921,64,12,2423.5
17922,543,1,170.4
17923,282,3,497.0
17924,1,14,3536.7
17925,372,1,488.16
17926,133,5,1035.49
17927,721,1,294.0
17928,45,3,341.24
17929,11,13,3082.1
17930,35,15,4275.22
17931,134,18,3437.29
17932,29,3,1331.57
17933,632,1,114.69
17934,51,3,1049.15
17935,138,8,686.14
17936,5,1,389.84
17937,8,7,4301.22
17938,420,1,144.29
17939,159,1,99.14
17940,49,22,30393.19
17941,130,4,1433.28
17942,7,1,77.5
17943,679,1,0.0
17944,423,1,75.41
17945,696,3,360.35
17946,233,2,149.58
17947,37,1,176.68
17948,147,1,358.56
17949,1,138,118628.08
17950,72,8,1432.81
17951,39,5,1636.08
17952,378,4,819.61
17953,540,1,160.82
17954,5,26,3966.05
17955,198,6,949.9
17956,249,1,12.75
17957,66,1,111.68
17958,116,2,973.88
17959,592,1,140.75
17960,171,3,135.08
17961,21,102,2995.54
17962,142,5,687.42
17963,471,4,651.51
17964,31,2,733.46
17965,37,33,7240.98
17966,37,10,1974.42
17967,371,2,357.29
17968,373,4,888.04
17969,166,27,2369.94
17970,211,1,582.59
17971,548,1,161.94
17972,241,1,136.04
17973,51,1,337.04
17974,24,6,1858.06
17975,15,26,7028.83
17976,372,1,706.38
17977,29,3,1565.63
17978,365,4,1461.76
17979,35,5,757.71
17980,165,4,1033.42
17981,410,1,239.12
17982,680,1,138.18
17983,395,1,171.71
17984,145,5,1191.27
17985,22,1,634.95
17986,56,1,20.8
17987,185,6,1003.64
17988,11,15,489.54
17989,379,1,228.83
17990,236,7,1527.61
17991,225,3,320.55
17992,389,1,254.13
17993,617,1,235.19
17994,121,14,2313.32
17995,281,3,495.48
17996,379,3,482.33
17997,74,12,1970.67
17998,380,4,639.24
17999,37,3,730.9
18000,564,1,124.25
18001,12,6,953.84
18002,375,4,249.92
18003,376,1,358.61
18004,362,1,169.47
18005,3,2,249.72
18006,23,4,997.86
18007,392,1,220.32
18008,70,23,19787.13
18009,235,14,2155.83
18010,256,1,174.8
18011,373,2,527.03
18012,723,1,115.3
18013,155,2,187.29
18014,28,1,166.42
18015,4,1,120.03
18016,32,7,1960.46
18017,81,4,688.0
18018,108,5,297.99
18019,51,1,38.45
18020,543,2,190.48
18021,509,2,227.06
18022,35,5,1651.79
18023,540,1,0.0
18024,152,3,389.78
18025,379,6,1177.72
18026,500,2,2074.07
18027,98,1,115.31
18028,583,1,192.05
18029,642,1,433.77
18030,4,3,230.65
18031,378,1,462.1
18032,334,1,73.5
18033,65,1,97.97
18034,21,3,793.7
18035,35,5,1276.74
18036,32,11,1563.64
18037,154,15,167.42
18038,556,1,149.41
18039,374,4,579.17
18040,19,2,357.2
18041,11,40,8752.38
18042,53,2,281.15
18043,24,3,875.97
18044,4,19,3505.61
18045,45,1,189.4
18046,649,1,189.63
18047,381,2,342.69
18048,203,3,401.73
18049,437,2,556.52
18050,359,2,412.06
18051,634,8,2282.28
18052,564,1,10877.18
18053,66,6,571.07
18054,392,1,176.5
18055,7,15,11195.57
18056,288,3,554.6
18057,393,3,1203.56
18058,9,3,774.06
18059,9,4,306.46
18060,408,2,1185.46
18061,21,29,6488.97
18062,173,9,1632.67
18063,390,2,186.6
18064,133,15,4495.03
18065,5,32,5866.63
18066,75,3,1440.4
18067,40,1,396.33
18068,289,1,101.7
18069,26,13,4540.56
18070,669,2,314.1
18071,257,6,1428.63
18072,155,2,247.44
18073,114,13,3877.52
18074,373,2,1509.04
18075,23,31,5783.29
18076,380,1,151.49
18077,8,18,4338.56
18078,217,4,844.6
18079,45,5,4242.75
18080,18,2,1231.5
18081,36,3,343.45
18082,25,1,703.37
18083,397,1,470.73
18084,16,5,812.93
18085,330,4,1645.75
18086,274,1,101.34
18087,98,21,14761.52
18088,61,1,167.67
18089,446,1,428.45
18090,421,1,349.4
18091,593,1,360.85
18092,2,20,16179.44
18093,93,9,4452.71
18094,81,15,6391.52
18095,312,5,2303.09
18096,11,6,1805.28
18097,7,14,4663.32
18098,396,1,550.84
18099,127,1,168.31
18100,550,1,451.56
18101,11,5,629.16
18102,0,153,608821.65
18103,549,1,105.8
18104,37,1,754.64
18105,37,1,113.48
18106,329,6,1461.46
18107,442,1,167.13
18108,248,4,848.81
18109,1,45,9893.96
18110,19,3,435.43
18111,583,2,405.85
18112,12,4,775.96
18113,368,1,152.64
18114,290,1,220.1
18115,697,1,9.7
18116,67,13,2154.3
18117,25,1,320.72
18118,10,35,6733.22
18119,367,1,362.24
18120,214,1,111.15
18121,149,2,673.1
18122,8,6,1826.21
18123,24,3,684.59
18124,472,1,111.53
18125,29,5,1142.99
18126,60,1,206.83
18127,19,4,561.53
18128,537,1,420.04
18129,243,1,112.55
18130,8,4,1059.39
18131,631,1,222.96
18132,504,1,226.9
18133,211,2,931.5
18134,598,2,445.0
18135,29,13,1249.62
18136,63,9,1631.36
18137,551,2,145.99
18138,295,1,152.65
18139,17,8,8438.34
18140,473,1,536.41
18141,360,4,882.47
18142,151,4,1019.52
18143,116,2,1000.16
18144,7,19,5058.0
18145,12,12,5617.79
18146,140,2,160.35
18147,45,2,179.34
18148,646,1,114.1
18149,50,7,1624.71
18150,32,3,566.58
18151,134,7,1879.44
18152,646,1,426.69
18153,659,1,246.22
18154,3,5,932.6
18155,75,4,371.62
18156,12,2,941.17
18157,571,1,215.35
18158,9,3,453.4
18159,301,1,530.15
18160,57,3,1003.88
18161,10,7,1803.1
18162,732,1,379.16
18163,560,2,728.84
18164,31,2,399.65
18165,177,1,302.46
18166,623,1,175.5
18167,3,6,1384.86
18168,176,22,3770.27
18169,60,1,202.65
18170,33,9,2878.0
18171,58,11,2437.31
18172,14,63,17479.84
18173,86,5,2696.36
18174,7,2,162.5
18175,675,1,176.1
18176,353,2,476.35
18177,31,10,2216.87
18178,113,15,6103.74
18179,9,8,2547.55
18180,4,6,1843.75
18181,24,7,1205.94
18182,463,1,291.13
18183,218,6,632.07
18184,15,1,49.8
18185,249,1,304.25
18186,722,1,329.58
18187,623,3,724.89
18188,15,8,3280.59
18189,77,5,1403.73
18190,192,6,745.62
18191,261,2,529.4
18192,71,1,957.97
18193,150,5,1207.35
18194,64,7,4162.04
18195,387,1,101.16
18196,95,4,1464.31
18197,513,2,230.1
18198,4,21,5425.56
18199,675,2,344.75
18200,106,1,163.8
18201,722,1,447.53
18202,199,3,1396.99
18203,157,4,504.42
18204,71,4,1993.7
18205,36,2,517.36
18206,553,1,314.66
18207,493,3,544.47
18208,565,1,360.08
18209,28,1,139.1
18210,1,7,2768.83
18211,25,5,600.07
18212,326,2,546.72
18213,236,1,232.48
18214,530,5,1780.34
18215,89,6,2247.49
18216,31,1,481.75
18217,29,6,945.04
18218,206,6,1142.0
18219,2,19,3562.89
18220,219,11,1921.76
18221,22,8,1424.94
18222,92,1,443.0
18223,1,52,14000.85
18224,263,1,158.95
18225,3,34,13054.26
18226,38,38,11878.88
18227,217,3,388.75
18228,50,3,779.9
18229,11,28,10803.71
18230,9,12,4291.06
18231,192,30,6880.97
18232,81,5,592.97
18233,325,1,440.0
18234,551,1,179.6
18235,71,3,1796.48
18236,29,12,1795.35
18237,2,5,987.1
18238,515,1,270.92
18239,218,6,2150.36
18240,46,1,422.58
18241,9,23,2986.99
18242,72,8,3605.21
18243,414,1,515.78
18244,430,2,568.64
18245,7,23,6324.98
18246,23,3,758.82
18247,409,6,839.73
18248,113,4,804.02
18249,17,1,95.34
18250,301,2,349.27
18251,87,9,26278.86
18252,50,8,1542.09
18253,642,1,317.88
18254,581,1,267.9
18255,89,2,303.15
18256,354,2,110.7
18257,39,18,4600.15
18258,464,8,2059.67
18259,24,7,4318.2
18260,172,32,9962.11
18261,43,2,324.24
18262,140,3,577.54
18263,23,4,1213.16
18264,498,1,603.25
18265,72,2,801.51
18266,434,1,251.1
18267,659,2,269.37
18268,134,8,1490.23
18269,358,2,337.2
18270,38,4,444.55
18271,609,2,680.85
18272,2,11,4385.98
18273,2,4,357.0
18274,17,2,175.92
18275,578,2,741.85
18276,21,10,1656.52
18277,58,8,1180.05
18278,73,2,414.2
18279,519,1,231.34
18280,277,3,488.15
18281,180,2,201.14
18282,7,3,178.05
18283,3,22,2736.65
18284,429,2,461.68
18285,660,1,427.0
18286,476,3,1296.43
18287,42,8,4182.99
